-7804,1.5117304353329236e+25,,,
-2951,1.2737584504239085e+25,,,
-4902,1.1720275462370393e+25,,,
-6876,1.0775565495632048e+25,,,
-4130,1.048099735510541e+25,,,
-10080,1.019549181934831e+25,,,
-12960,7.849824971603747e+24,,,
-9898,6.956493791354155e+24,,,
-726,6.80619994544495e+24,,,
-14364,6.704174042838519e+24,,,
-43,5.891166090018384e+24,,,
-7590,5.771623159644537e+24,,,
-10375,5.666179430360174e+24,,,
-3708,5.409022533788305e+24,,,
-13038,5.302466108770549e+24,,,
-775,4.797377797202679e+24,,,
-12533,3.4812326102525183e+24,,,
-10882,3.4101132057099306e+24,,,
-4926,3.2788235063703095e+24,,,
-10258,3.122841884576966e+24,,,
-3670,2.8158457689268116e+24,,,
-4483,2.616815160323652e+24,,,
-7215,2.530454682731477e+24,,,
-152,2.4650231901021516e+24,,,
-3316,1.8747349394510566e+24,,,
-9777,1.7280749972518426e+24,,,
-11806,1.6166972913389892e+24,,,
-933,1.6077012986861719e+24,,,
-1282,1.5232348394897568e+24,,,
-5126,1.464403640912881e+24,,,
-3493,1.4067981137848498e+24,,,
-13044,1.3631488800308274e+24,,,
-13559,1.3602593381696478e+24,,,
-12271,1.1932739204463265e+24,,,
-11010,1.0821866229098536e+24,,,
-4897,9.99608398925216e+23,,,
-3631,9.425849803115456e+23,,,
-5330,8.363627142200222e+23,,,
-9935,8.280769188361578e+23,,,
-9252,7.32901352241176e+23,,,
-3146,7.263166690460125e+23,,,
-2937,6.43532496296786e+23,,,
-5302,6.11013507662128e+23,,,
-4519,5.3316517694154946e+23,,,
-10544,5.2615885161908275e+23,,,
-2999,4.894633621200789e+23,,,
-971,4.828690508595322e+23,,,
-9389,4.63912724945933e+23,,,
-2572,4.508737775326769e+23,,,
-1016,4.461316420507741e+23,,,
-4398,4.365049717074769e+23,,,
-2982,4.322013806465199e+23,,,
-42,4.124331115801583e+23,,,
-11157,3.707869150283042e+23,,,
-8221,3.674064654924601e+23,,,
-6697,3.6244529276981475e+23,,,
-740,3.592527324812597e+23,,,
-7004,3.2266802595433486e+23,,,
-8241,3.0851437179166604e+23,,,
-1802,3.0489807124909096e+23,,,
-2711,2.6943534031746018e+23,,,
-3474,2.6914732306498566e+23,,,
-741,2.5358421765417888e+23,,,
-5933,2.460382422867196e+23,,,
-5788,2.376835239688994e+23,,,
-14105,2.333330346824022e+23,,,
-7869,1.6445132568358264e+23,,,
-5027,1.6250606039910394e+23,,,
-4367,1.5176053404642928e+23,,,
-12278,1.3150569663158335e+23,,,
-3771,1.2961025733767932e+23,,,
-5724,1.1590848678988629e+23,,,
-2878,1.1446105469711918e+23,,,
-10400,1.0724328162242083e+23,,,
-5260,1.012064405486923e+23,,,
-1231,9.635623805904712e+22,,,
-5980,9.33543452224682e+22,,,
-3199,8.683977379274463e+22,,,
-6028,8.353896461761075e+22,,,
-5346,7.958154441875067e+22,,,
-10006,7.678859531939827e+22,,,
-5417,7.083392954961269e+22,,,
-12950,6.739722975283024e+22,,,
-5924,6.695705275532679e+22,,,
-11512,6.436468598120804e+22,,,
-10592,5.771563085001215e+22,,,
-10638,5.425435777750169e+22,,,
-10635,5.006082462335702e+22,,,
-12614,4.5491239889549924e+22,,,
-10269,4.28272825832184e+22,,,
-13864,3.7709134184616464e+22,,,
-4556,3.709089868494105e+22,,,
-12611,3.3155391778690316e+22,,,
-2765,3.295728321742502e+22,,,
-777,2.6801483749365855e+22,,,
-3231,2.625962388779833e+22,,,
-1230,2.594181717504136e+22,,,
-4766,2.463667430934581e+22,,,
-6161,2.394598089093468e+22,,,
-10212,2.393646161021387e+22,,,
-6225,2.3463149425594357e+22,,,
-1397,2.269158883777389e+22,,,
-3647,2.183224987831541e+22,,,
-11519,2.093419749402419e+22,,,
-6083,1.900440255647448e+22,,,
-1512,1.640411113223556e+22,,,
-8373,1.6027407055465684e+22,,,
-2096,1.4937893240328495e+22,,,
-9810,1.1859213240210075e+22,,,
-13467,1.078815263160822e+22,,,
-11870,1.032109490184997e+22,,,
-4125,1.0270092304485433e+22,,,
-4053,9.46287729064017e+21,,,
-272,9.429406074901108e+21,,,
-452,9.349589569509873e+21,,,
-5334,9.030170748313671e+21,,,
-10402,8.41622893150721e+21,,,
-678,7.355115242511709e+21,,,
-2579,7.139751420649637e+21,,,
-1521,6.917614408617133e+21,,,
-11055,6.759969362524478e+21,,,
-508,6.361676656389332e+21,,,
-1517,5.701301083786552e+21,,,
-8935,5.694965801862005e+21,,,
-14329,5.679224091637754e+21,,,
-6718,5.552471887624531e+21,,,
-7679,5.337663834161976e+21,,,
-421,4.994211032334299e+21,,,
-11133,4.921184026802154e+21,,,
-12486,4.838350887649417e+21,,,
-7277,4.787527982699084e+21,,,
-11229,4.5841018385102636e+21,,,
-3606,4.256193371148539e+21,,,
-9739,4.238551356851003e+21,,,
-1707,3.7523670283828053e+21,,,
-4430,3.456301752014444e+21,,,
-8529,3.3578830491806634e+21,,,
-8087,3.290283828268994e+21,,,
-6987,3.213102301890017e+21,,,
-899,3.1359857215038454e+21,,,
-9165,2.6238187936138915e+21,,,
-13406,2.5873739336323674e+21,,,
-12298,2.499120208114575e+21,,,
-4317,2.432161520518185e+21,,,
-9954,2.363347827356238e+21,,,
-1825,2.3361098092719343e+21,,,
-544,1.9394182113683083e+21,,,
-26,1.8858357217138424e+21,,,
-1986,1.840552645220561e+21,,,
-10677,1.4039953504109687e+21,,,
-7815,1.366417598825124e+21,,,
-12966,1.26724976958176e+21,,,
-10508,1.0843202864796395e+21,,,
-2150,1.0758945123994771e+21,,,
-3944,9.496423439015545e+20,,,
-9764,9.361443644492819e+20,,,
-13745,8.047119472588494e+20,,,
-2097,7.43122920360862e+20,,,
-4821,7.351954173797463e+20,,,
-12027,7.025735381576497e+20,,,
-8208,6.880682842106277e+20,,,
-6973,6.662501402186694e+20,,,
-10342,6.245639068449226e+20,,,
-4699,5.546892446715995e+20,,,
-14363,5.142290321005711e+20,,,
-2567,5.0721691165565393e+20,,,
-14216,5.035605001877037e+20,,,
-734,4.927398722608067e+20,,,
-8960,4.924661743699734e+20,,,
-4015,4.437629782213924e+20,,,
-5140,4.33759229272947e+20,,,
-5753,4.2958976821741185e+20,,,
-419,4.0882898501178294e+20,,,
-13441,3.725129340921353e+20,,,
-12332,3.6157199111039405e+20,,,
-9716,3.426166549710871e+20,,,
-5608,3.374811763647958e+20,,,
-6598,3.248402478498811e+20,,,
-7565,3.2306683465169666e+20,,,
-1583,3.197796564982862e+20,,,
-9540,2.875357633119914e+20,,,
-2464,2.7101051598118702e+20,,,
-7120,2.639485763696014e+20,,,
-14356,2.4548225042784282e+20,,,
-7086,2.3712741086913413e+20,,,
-9364,2.336896717423847e+20,,,
-1627,2.336510256455502e+20,,,
-8485,2.3244103637940427e+20,,,
-4695,1.9273996091030553e+20,,,
-10636,1.8507507754621446e+20,,,
-5936,1.7676161928171628e+20,,,
-6023,1.7441624755278656e+20,,,
-8520,1.6429128151257986e+20,,,
-5361,1.422219388952386e+20,,,
-2332,1.3755368200747873e+20,,,
-2828,1.3543594283884816e+20,,,
-13709,1.2004483032360991e+20,,,
-5287,1.1581767551769079e+20,,,
-1338,1.041592070224091e+20,,,
-13127,9.92380680682858e+19,,,
-4893,9.92372488035247e+19,,,
-13043,9.847735727881812e+19,,,
-4420,9.76114310296108e+19,,,
-1145,8.712304559111066e+19,,,
-73,8.364119986903779e+19,,,
-728,6.723681563080898e+19,,,
-9517,6.562194798583352e+19,,,
-373,6.503770302584112e+19,,,
-10031,6.3608597067756044e+19,,,
-12062,5.621362406064992e+19,,,
-811,5.536598774595112e+19,,,
-4322,4.791949141196496e+19,,,
-6743,4.5831739886810776e+19,,,
-825,4.441566464597321e+19,,,
-14041,4.123547079514638e+19,,,
-982,3.995935314481209e+19,,,
-2881,3.6550572209317147e+19,,,
-7350,3.548106897714743e+19,,,
-11529,3.3492554197151416e+19,,,
-6879,3.335570138322308e+19,,,
-4707,3.2162437355912348e+19,,,
-4601,2.854035826758441e+19,,,
-11878,2.8323778549598015e+19,,,
-2694,2.79254955471089e+19,,,
-94,2.774573314784892e+19,,,
-4312,2.5407752386400014e+19,,,
-7165,2.5003833515445998e+19,,,
-12989,2.3168645765444895e+19,,,
-12078,2.2046773061032096e+19,,,
-872,2.1259053677779087e+19,,,
-902,1.835246453838025e+19,,,
-287,1.8090472529113883e+19,,,
-2499,1.7891605193415752e+19,,,
-9757,1.7883081182390526e+19,,,
-9506,1.7463427036800782e+19,,,
-2894,1.7302793689257679e+19,,,
-5731,1.5413119965307568e+19,,,
-2230,1.4627354477184408e+19,,,
-1855,1.4617057552351367e+19,,,
-13039,1.390333822615335e+19,,,
-7707,1.383002841189012e+19,,,
-14412,1.3799404407026838e+19,,,
-6970,1.3734491669996423e+19,,,
-3984,1.2131420895881413e+19,,,
-769,1.2037136322947211e+19,,,
-10860,1.202244826340272e+19,,,
-6326,9.873425195679494e+18,,,
-1055,9.8311078400625e+18,,,
-12260,9.801905040976798e+18,,,
-6137,9.290242083830129e+18,,,
-6865,9.290242083830129e+18,,,
-9344,9.290242083830129e+18,,,
-1629,9.261276672908483e+18,,,
-1762,8.901960768963783e+18,,,
-71,8.604702038973514e+18,,,
-5494,7.889665706874893e+18,,,
-13376,7.769895038224081e+18,,,
-3922,7.693116705211699e+18,,,
-55,7.615899928812261e+18,,,
-14141,7.209835100512744e+18,,,
-14283,6.957056593532611e+18,,,
-430,6.800997812782683e+18,,,
-3696,6.458183444367737e+18,,,
-7051,6.198178943186567e+18,,,
-12997,6.04350367045485e+18,,,
-1192,5.744331528290413e+18,,,
-6920,5.506040668869189e+18,,,
-743,5.319809596865338e+18,,,
-12858,5.303699870511643e+18,,,
-1658,5.298433813729975e+18,,,
-5570,5.223346268289159e+18,,,
-2351,4.926814495145818e+18,,,
-365,4.882190030780857e+18,,,
-7573,4.2031847775923e+18,,,
-4642,4.1870283897337754e+18,,,
-11860,3.9531532601678244e+18,,,
-1715,3.849404769495063e+18,,,
-13462,3.643638834582345e+18,,,
-1710,3.5914410097924193e+18,,,
-2239,3.4657623351275796e+18,,,
-8292,3.407936423277026e+18,,,
-3684,3.405701441912178e+18,,,
-310,3.3219071360015585e+18,,,
-4555,3.22375809822621e+18,,,
-333,3.2015512579023396e+18,,,
-2901,3.1874768220202476e+18,,,
-4883,3.1440187839678423e+18,,,
-5679,2.990642895493413e+18,,,
-8195,2.9407194499042714e+18,,,
-7592,2.886359420680933e+18,,,
-9907,2.800029915974859e+18,,,
-14223,2.7448260911112044e+18,,,
-14224,2.666761523997609e+18,,,
-6501,2.587626783988074e+18,,,
-972,2.4673248267425695e+18,,,
-10840,2.224428230375789e+18,,,
-4949,2.0990882421771487e+18,,,
-11273,2.0754779416529034e+18,,,
-13005,1.9746715816379054e+18,,,
-3906,1.8936533016841244e+18,,,
-1317,1.8430889719424346e+18,,,
-4650,1.7683059359435277e+18,,,
-9403,1.7259836157030275e+18,,,
-10685,1.6286492739383667e+18,,,
-836,1.62170855010135e+18,,,
-1578,1.5727759685255974e+18,,,
-2841,1.538882544526927e+18,,,
-9541,1.5134570625527757e+18,,,
-3713,1.4272277379202076e+18,,,
-11910,1.3692494395868127e+18,,,
-12617,1.3409814587964488e+18,,,
-13691,1.3373577046192645e+18,,,
-9811,1.3299948612841152e+18,,,
-6003,1.321356623576221e+18,,,
-704,1.3057134761826273e+18,,,
-10632,1.266975764513651e+18,,,
-12310,1.2631738223037614e+18,,,
-7987,1.2532017650057848e+18,,,
-2899,1.201602899957966e+18,,,
-6063,1.1849149221246167e+18,,,
-11610,1.142063193864131e+18,,,
-11469,1.1077407087413725e+18,,,
-4409,1.0316382145660709e+18,,,
-13015,1.0171148143649187e+18,,,
-10,9.841380284700756e+17,,,
-12604,9.213754078606775e+17,,,
-6583,8.864404441653554e+17,,,
-7871,8.414141705683287e+17,,,
-13035,8.383423357507692e+17,,,
-3093,8.09632359851023e+17,,,
-4126,7.93569420013625e+17,,,
-3705,7.833083025380623e+17,,,
-251,7.759007749831871e+17,,,
-4104,7.169451170361292e+17,,,
-1533,6.522008394508704e+17,,,
-4770,5.461063285054406e+17,,,
-13554,5.455961498841954e+17,,,
-4749,5.127049911941753e+17,,,
-13733,4.796581728692876e+17,,,
-13561,4.782515967851278e+17,,,
-6253,4.742295999965666e+17,,,
-8,4.730721838656653e+17,,,
-4100,4.6659409418518957e+17,,,
-5756,4.6068531411765146e+17,,,
-9917,4.517251663369705e+17,,,
-2564,4.495829085287997e+17,,,
-11216,4.4414553752040723e+17,,,
-3889,4.289353795961684e+17,,,
-1784,4.2488115877532576e+17,,,
-621,4.134366609504326e+17,,,
-12713,3.984586964774454e+17,,,
-5520,3.884209286164098e+17,,,
-6805,3.8113967343891936e+17,,,
-4829,3.5668836624789184e+17,,,
-5982,3.536864446333668e+17,,,
-12559,3.5082718082910586e+17,,,
-10407,3.492745497050512e+17,,,
-1748,3.4035546218942694e+17,,,
-5194,3.246849815427293e+17,,,
-7955,3.189906311527523e+17,,,
-10479,3.044490479742715e+17,,,
-9229,2.9563194479450074e+17,,,
-300,2.7949623045194496e+17,,,
-10680,2.742690498506037e+17,,,
-5522,2.6736308120274922e+17,,,
-7570,2.650171333038592e+17,,,
-5819,2.5982688452664013e+17,,,
-5138,2.5218010499392474e+17,,,
-12543,2.400752919212752e+17,,,
-2918,2.3110201515954026e+17,,,
-1169,2.2574010661568806e+17,,,
-3004,2.0600608887566122e+17,,,
-6719,2.052851127554978e+17,,,
-10175,1.978372382492681e+17,,,
-2193,1.9236763841739478e+17,,,
-5234,1.91625939128654e+17,,,
-5352,1.723867638575615e+17,,,
-5834,1.6922482723631766e+17,,,
-4795,1.6426208737821232e+17,,,
-12952,1.625249113722858e+17,,,
-4193,1.5935465004532557e+17,,,
-9919,1.5575599530002678e+17,,,
-8159,1.5201163829752e+17,,,
-13625,1.5183178984622026e+17,,,
-8938,1.4381644291558685e+17,,,
-7811,1.4142878166331565e+17,,,
-6774,1.4140095721691845e+17,,,
-8348,1.4126182189423197e+17,,,
-233,1.3922319351318773e+17,,,
-12540,1.250936972622885e+17,,,
-1440,1.1582196858469987e+17,,,
-851,1.1235514555130402e+17,,,
-7045,1.121503523386219e+17,,,
-2298,1.0212524069331717e+17,,,
-1726,9.61058844877363e+16,,,
-3378,9.466705055743808e+16,,,
-5893,9.330266650196757e+16,,,
-8598,9.26346460744083e+16,,,
-3181,8.74903656102022e+16,,,
-167,7.275011892634238e+16,,,
-5575,7.273103382094411e+16,,,
-14072,7.254126374088184e+16,,,
-4450,7.246149420422725e+16,,,
-5597,7.171722206982997e+16,,,
-11294,7.01093528461183e+16,,,
-8936,6.7554181940508904e+16,,,
-10733,6.740815780743432e+16,,,
-1198,6.36776934177398e+16,,,
-5667,6.33106031692568e+16,,,
-2276,5.937744189975547e+16,,,
-3057,5.847158827604766e+16,,,
-6779,5.7260150928490744e+16,,,
-8538,5.5628912131712184e+16,,,
-2505,5.438521217737854e+16,,,
-6207,5.3857663755247544e+16,,,
-5474,5.333562507295128e+16,,,
-7044,4.898300368502091e+16,,,
-7678,4.872349631230985e+16,,,
-6298,4.45522621487285e+16,,,
-8618,4.434929376478168e+16,,,
-14164,4.4231950249277e+16,,,
-2325,4.330710561540321e+16,,,
-13282,4.128150601337921e+16,,,
-13947,3.774474298891944e+16,,,
-367,3.569899695128741e+16,,,
-10594,3.4925468917813452e+16,,,
-1111,3.4736229862548868e+16,,,
-9996,3.4446558785630868e+16,,,
-5319,3.427682628170835e+16,,,
-2410,3.2163190857201776e+16,,,
-7030,3.133773057854801e+16,,,
-2697,2.985106530092576e+16,,,
-3023,2.981887600319976e+16,,,
-9705,2.8559138091668596e+16,,,
-2607,2.735468520274712e+16,,,
-185,2.6311545153813212e+16,,,
-4730,2.592381170245204e+16,,,
-120,2.536842665778978e+16,,,
-5905,2.515531275189872e+16,,,
-9172,2.3306664498644236e+16,,,
-2379,2.164452264938592e+16,,,
-793,2.137007326366561e+16,,,
-11517,2.1337867737039644e+16,,,
-13447,2.0647896364685916e+16,,,
-5521,1.9176510578063556e+16,,,
-4845,1.906832935355363e+16,,,
-14348,1.9067223883546092e+16,,,
-11338,1.8598364339436016e+16,,,
-5441,1.7304102688174238e+16,,,
-4241,1.6851846386324186e+16,,,
-10953,1.5668892247505858e+16,,,
-4346,1.4144195306975706e+16,,,
-9826,1.3901922385108658e+16,,,
-8943,1.386271493202291e+16,,,
-7890,1.3601020419645322e+16,,,
-12209,1.3373699366113008e+16,,,
-458,1.265451364030957e+16,,,
-6446,1.2633102384512954e+16,,,
-10230,1.24207091571328e+16,,,
-11838,1.2259487737869036e+16,,,
-12055,1.1975158080662226e+16,,,
-7177,1.1701423598595628e+16,,,
-7984,1.1119015220674228e+16,,,
-6901,1.0659659976104548e+16,,,
-9884,1.0202249718623772e+16,,,
-13909,9881652465266678.0,,,
-9256,9840355532196316.0,,,
-2720,9462583844819466.0,,,
-1996,9192513953802920.0,,,
-6744,9104862124660374.0,,,
-6521,8695964344240317.0,,,
-815,8239073794300119.0,,,
-2915,8005110334175199.0,,,
-9943,7839249579282471.0,,,
-221,7356374118622202.0,,,
-34,7299331734335899.0,,,
-7398,6837296218367069.0,,,
-12088,6764777254256466.0,,,
-7471,6694619254833796.0,,,
-8891,6496815443339842.0,,,
-1826,6473023285624127.0,,,
-1208,6465032210516797.0,,,
-9722,6382857072138831.0,,,
-11583,6360818349673951.0,,,
-1214,6240619891426035.0,,,
-2970,6055298206846223.0,,,
-594,6019329704176862.0,,,
-12981,5937285588294797.0,,,
-12919,5587176586134172.0,,,
-8985,5548763723825696.0,,,
-8205,5361121899981442.0,,,
-3376,5343232147181007.0,,,
-6867,5256179055248709.0,,,
-5125,5179781827662414.0,,,
-7870,5171021719197245.0,,,
-60,4854597043985230.0,,,
-6032,4799487322529614.0,,,
-6199,4541801980572143.0,,,
-2423,4168945599463746.0,,,
-9946,4167558326768001.0,,,
-11176,4148214055454401.0,,,
-5742,4091509879621497.0,,,
-13660,4019305868644980.0,,,
-7909,3971973639366837.0,,,
-9590,3686512745239145.5,,,
-1147,3498126050454572.5,,,
-5845,3479952935762854.5,,,
-3101,3453759380221659.0,,,
-11498,3406484446169110.5,,,
-6221,3368064251152324.0,,,
-4155,3187147319464463.0,,,
-3742,3036742055291459.5,,,
-9631,3026607974208483.5,,,
-2693,3012666056326628.0,,,
-10720,2977894890003563.0,,,
-13680,2822831160892819.0,,,
-14402,2775933940742128.5,,,
-8660,2714745152881475.5,,,
-3169,2686825322818035.0,,,
-1217,2636233348237055.0,,,
-10142,2631156871377165.5,,,
-5373,2516436530931265.0,,,
-12175,2436618846690795.0,,,
-7645,2364769565405535.5,,,
-7289,2317243564281799.5,,,
-8627,2287755943207736.5,,,
-6700,2273521683894849.5,,,
-817,2156972168491913.2,,,
-5190,2083011131771373.5,,,
-5317,2065755440715761.2,,,
-3707,2018273741967645.5,,,
-12717,2007501316297198.5,,,
-6964,1910400437338590.0,,,
-9765,1872897273822937.8,,,
-10344,1865445037996635.0,,,
-2863,1856263553553659.0,,,
-5745,1854544992958779.0,,,
-5718,1808016068385211.0,,,
-7048,1791121019991407.2,,,
-8038,1777695786030530.8,,,
-888,1757719628516198.8,,,
-14254,1640387275281837.5,,,
-913,1618928455836181.2,,,
-11526,1609578121297266.0,,,
-14123,1595106807707944.8,,,
-10049,1577091067002057.0,,,
-1523,1571341398901764.0,,,
-5735,1448050428013974.0,,,
-2530,1431815528039212.0,,,
-5921,1367394061223595.2,,,
-4852,1295860690389118.8,,,
-3733,1275844259889464.8,,,
-5258,1185319788124492.0,,,
-13891,1147131701501490.0,,,
-11770,1146457513504027.0,,,
-9436,1090036304380136.2,,,
-11031,1043402345213764.2,,,
-134,1026372537374131.9,,,
-8135,1008808803579548.0,,,
-9475,980349451350190.4,,,
-2023,966233568975193.5,,,
-7846,944364260447660.0,,,
-69,941961450376287.2,,,
-12736,937591415792919.6,,,
-7821,927705490690395.2,,,
-1346,897056656436874.6,,,
-8273,855321991857431.0,,,
-4668,827655494527808.5,,,
-6582,736026722454849.0,,,
-2939,624924451424521.8,,,
-5618,608612240066530.0,,,
-5684,588636943246419.1,,,
-8942,568018288336196.4,,,
-7168,529822614949520.2,,,
-10822,527298107704965.0,,,
-7972,521924769922797.25,,,
-9956,502421416525217.9,,,
-12743,499684308154715.8,,,
-11985,495391487765150.3,,,
-7773,465313362187498.25,,,
-3473,464427585674523.75,,,
-5551,463688520618327.7,,,
-14042,463610016045272.3,,,
-301,457272519346417.3,,,
-9082,453727961979500.06,,,
-1136,440000473807863.8,,,
-13659,432975057336254.75,,,
-9456,432889694130068.3,,,
-1222,405409874369967.3,,,
-6327,401365257507271.2,,,
-4752,396333598186304.1,,,
-2065,388884493475384.9,,,
-1900,379626524397665.8,,,
-244,361166864092929.44,,,
-9632,360469429262536.56,,,
-9110,344202811071248.6,,,
-1722,336954862973123.44,,,
-2355,336670155233006.3,,,
-947,316651733657472.94,,,
-8933,310859142622660.2,,,
-11138,309724758480790.0,,,
-2577,309595267930225.1,,,
-1736,307414004650768.2,,,
-3105,298822999589972.75,,,
-4356,289741469129617.06,,,
-12964,289400410995312.4,,,
-1033,277928758920435.22,,,
-5969,277865929090031.25,,,
-8139,274837619930920.34,,,
-10193,273466743440920.44,,,
-4424,261390798124280.62,,,
-7196,260198844395482.8,,,
-13575,259829684579642.22,,,
-3710,253962473669837.56,,,
-5690,248259267385838.6,,,
-1442,247674762737292.6,,,
-1299,244699064008516.1,,,
-4960,244575130505377.88,,,
-3291,240139045271808.44,,,
-8107,235344958154368.44,,,
-6448,231743107323960.6,,,
-6237,229956359993480.22,,,
-7962,229249638530989.44,,,
-1185,222438945350823.06,,,
-12726,214601139139679.56,,,
-2288,214253436464281.06,,,
-12458,212271658796324.94,,,
-10373,210428112435670.25,,,
-2781,209597941297938.78,,,
-3860,204313808403656.8,,,
-5659,191958196012164.97,,,
-6566,188586474707933.94,,,
-8645,183978541045725.66,,,
-8155,180632891324317.7,,,
-7574,179036065929914.5,,,
-1143,178796079779008.9,,,
-2033,177077800694239.72,,,
-11151,175510355185069.44,,,
-2131,171609323587323.38,,,
-1117,166554903795358.12,,,
-3689,161681642230794.5,,,
-12490,161592627708529.25,,,
-5669,159430785719495.03,,,
-3024,159255005350391.34,,,
-4008,159052614982515.22,,,
-9,158740322278784.38,,,
-5229,158207034101291.25,,,
-12968,149039990737590.47,,,
-2518,148385473833612.66,,,
-2323,147158703165537.56,,,
-7438,145002594192684.3,,,
-3927,144287378310965.62,,,
-7210,136030324675056.42,,,
-5554,135744474088582.19,,,
-4274,128672026238573.03,,,
-5508,127821810790072.69,,,
-9395,123717543848430.0,,,
-8770,122293805128066.88,,,
-4127,119192660884920.36,,,
-2172,113710031784249.45,,,
-262,111420912697067.1,,,
-9906,109064882128667.19,,,
-9097,107383907578730.1,,,
-9914,105093544021991.88,,,
-11901,104450430250837.84,,,
-4072,103411481554335.66,,,
-2757,101558530782794.94,,,
-7577,9.86774E+13,,,
-9245,98188177082059.22,,,
-13155,98063249106166.02,,,
-1955,93900091768207.78,,,
-8137,9.31938E+13,,,
-10937,87905053397440.14,,,
-11723,87353206080407.73,,,
-5210,86915751944056.34,,,
-8396,84099278098716.53,,,
-6451,82422439907980.23,,,
-12058,8.07121E+13,,,
-9619,78401987196642.62,,,
-10086,7.76221E+13,,,
-13312,76067141557127.36,,,
-6122,74849762684624.14,,,
-487,68745086864115.555,,,
-7186,68193837651862.28,,,
-1965,68159144156034.92,,,
-1968,68000883463306.195,,,
-2442,66174084031007.49,,,
-5698,65414678385912.13,,,
-6248,64785700307552.94,,,
-3236,6.44817E+13,,,
-6133,64068450484165.48,,,
-6334,62295715053751.99,,,
-11751,61378814698477.52,,,
-381,60913321707192.15,,,
-2453,60771781367684.04,,,
-8506,60408432828162.766,,,
-9282,60167334892164.17,,,
-8353,59532189951359.64,,,
-5846,58897495018161.44,,,
-6880,58284017405320.375,,,
-10432,58062321959752.836,,,
-3000,56763810974343.58,,,
-6224,56598179987545.24,,,
-13572,54344494704598.266,,,
-13501,51335050960560.84,,,
-2633,48956808819316.09,,,
-1469,48435665165270.875,,,
-8395,47510217320719.86,,,
-9421,46428739709431.61,,,
-7518,46204301962476.82,,,
